V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
''676'',"-0,0014","-0,012215139","0,003253626","-0,012183469","-0,007789755","-0,014578242","0,001063032",,"0,003014143"
''677'',"-0,006","0,013258503","0,000979048","0,005818786","0,010202492","-0,00785596","0,001420565",,"0,00138921"
''678'',"0,0108","0,020693471","0,016068126","0,002723828","0,023574144","0,035549003","0,027995266",,"0,009176417"
''679'',"0,0142","-0,001329689","-0,003092146","-0,007577114","0,006572486","-0,012649303","0,013280232",,"-0,115689788"
''680'',"0,0137","0,022175672","0,008659667","0,004040644","0,003688093","0,015314248","0,019192928",,"0,080705882"
''681'',"-0,0282","0,01777289","-0,017783324","-0,01330684","0,013440261","0,001508726","-0,018973515",,"0,018475751"
''682'',"0,0272","-0,004955437","0,032158225","0,023977433","-0,010201785","0,031284563","0,014088663",,"-0,014051522"
''683'',"-0,0561","-0,011466897","-0,04","-0,002769757","-0,030933416","-0,078377918","-0,010796141",,"0,04431513"
''684'',"0,0469","0,001152572","0,039766302","0,044376865","7,73E-05","0,003015246","0,030490097",,"0,017157941"
''685'',"0,011","0,023185448","-0,006678303","0,007711651","0,040723982","0,017072967","0,003271035",,"0,017505943"
''686'',"0,0032","0,026342834","0,039332191","0,010287042","0,018707235","0,042832028","0,016719328",,"0,003660637"
''687'',"0,0158","-0,000685589","0,023736655","0,000773694","0,015691051","0,02614786","0,018223045",,"-0,015081967"
''688'',"-0,0124","6,86E-05","-0,007168459","0,009741148","-0,001650639","-0,01556943","0,010624974",,"-0,02006689"
''689'',"-0,0464","-0,00860847","-0,029406339","-0,041137257","-0,005266575","-0,053056469","-0,032616111",,"-0,019318182"
''690'',"-0,0375","-0,02266299","-0,020098611","-0,02829857","-0,023631933","-0,049022176","-0,019472617",,"0,009678145"
''691'',"0,0157","0,021653407","0,015999407","0,013410405","0,016344617","0,014879161","0,017508897",,"-0,02326117"
''692'',"0,0329","-0,017599437","0,004571429","0,001731102","-0,016916599","0,003513884","-0,00125424",,"0,012283894"
''693'',"0,0175","0,002037375","0,013636364","0,010562375","0,004632353","0,01618887","0,010367152",,"-0,002737226"
''694'',"0,0238","-0,004162257","0,004921117","-0,002288984","-0,008154188","0,006783351","-0,009267432",,"0,036483516"
''695'',"0,0383","0,020387008","0,029157592","0,019140099","0,021258072","0,047387316","0,037607376",,"-0,020179372"
''696'',"0,0092","0,004643164","0,002662743","0,002463606","0,003037975","-0,009706392","-0,001001125",,"0,011305697"
''697'',"0,0155","0,009707084","0,017487091","0,009153953","0,020892351","0,026237352","0,039984201",,"0,001107174"
''698'',"0,0419","0,018519757","0,029304641","0,013409962","0,028217481","0,041392534","0,025380776",,"0,032354832"
''699'',"-0,028","-0,020189619","-0,0011039","-0,007666428","-0,013673783","-0,007499716","-0,001670887",,"0,045408059"
''700'',"0,0136","-0,017595003","0,012127821","-0,008790964","-0,009294466","-0,010293893","0,00034691",,"-0,018541667"
''701'',"0,0215","0,011526191","-0,005282041","0,004982561","0,014366021","0,005480286","0,014510737",,"0,002701018"
''702'',"0,0107","0,000240071","0,012174712","-0,002441867","0,015644214","0,002619093","0,001302495",,"-0,011772125"
''703'',"-0,0411","-0,037651246","-0,054392582","-0,021137935","-0,037052781","-0,035289032","-0,03543137",,"-0,002106594"
''704'',"0,0187","-0,136823368","0,008337908","0,025190587","-0,072976055","-0,027289976","0,019866275",,"0,008977035"
''705'',"0,0173","-0,087605051","-0,015435002","-0,020635995","-0,049796505","-0,029080636","-0,046495387",,"0,027608607"
''706'',"0,0188","0,051737806","0,026292577","0,010433521","0,057465212","0,03115315","0,013853387",,"-0,016718266"
''707'',"-0,0033","-0,047051114","-0,007106738","-0,013916389","-0,043072336","-0,027629565","0,001137702",,"0,021014346"
''708'',"-0,0052","0,023589131","-0,003118895","-0,005003127","0,03292868","0,001569275","-0,010818111",,"-0,072140381"
''709'',"-0,0181","0,013590844","-0,008956359","0,005428329","0,010584791","-0,007740647","-0,0126476",,"-0,021917202"
''710'',"0,0056","0,036057595","0,017530747","0,039015378","0,020730721","0,014154427","0,035523979",,"-0,004000889"
''711'',"-0,0903","-0,04870268","-0,015665977","-0,024152707","-0,047512706","-0,017576087","-0,144942056",,0
''712'',"-0,0335","0,025371031","-0,048366675","-0,040776137","0,032844269","-0,07993688","-0,086285594",,"0,032265003"
''713'',"-0,0078","0,008508365","-0,078456617","-0,020571023","0,02498003","-0,07357212","-0,014317725",,"-0,019741171"
''714'',"0,0179","0,006290079","0,017064846","0,021686329","0,00491365","0,069997749","0,03356581",,"0,016821221"
''715'',"0,011","0,009947835","-0,003231639","0,010528725","0,021978799","0,00546179","0,017090807",,"0,007066381"
''716'',"0,0061","-0,042669815","0,002532714","0,014159192","-0,05134111","-0,019954338","0,008796016",,"-0,008639309"
''717'',"-0,0107","0,022342224","-0,021200721","-0,011353263","0,017662944","0,00653239","-0,005616137",,"-0,035330948"
''718'',"0,0227","0,018648867","0,01763166","0,029511101","0,020167346","0,02460177","0,020341729",,"0,045667947"
''719'',"0,004","-0,01407064","0,006615932","0,015910205","-0,031270743","-0,019257656","0,011989249",,"-0,007092199"
''720'',"-0,029","0,000573982","-0,008912725","0,005311365","0,006521102","0,005248991","-0,014180704",,"0,022068096"
''721'',"-0,0103","0,006395633","-0,022124068","-0,004464043","-0,007604282","-0,016369523","-0,02552022",,"0,04361809"
''722'',"0,0083","-0,025011483","-0,03679928","-0,00856531","-0,040962189","-0,073680603","-0,002755906",,"0,016798419"
''723'',"0,0008","0,026819456","0,005004068","0,021122219","0,033642778","0,017791883","0,009607586",,"0,015947102"
''724'',"-0,0088","-0,043505915","-0,032599563","-0,007254223","-0,014771271","-0,049878837","-0,016665345",,"-0,002730109"
''725'',"0,0106","-0,013494349","0,016404281","-0,013608428","-0,024474985","0,003371069","-0,000602916",,"-0,014641868"
''726'',"-0,0262","-0,035005782","-0,015739109","0,003227042","-0,045865633","-0,025383068","-0,007658119",,"0,022058824"
''727'',"-0,0153","-0,0273259","-0,016510943","-0,005997579","-0,013669477","-0,063247394","-0,013497529",,"-0,021343874"
''728'',"0,0203","-0,004037438","0,022071095","0,003673044","-0,015628897","-0,026463964","0,013191557",,"-0,018313544"
''729'',"0,0039","0,022600897","0,011098733","0,024232374","0,018841762","0,032258065","-0,004352085",,"0,007985626"
''730'',"-0,0201","0,010428223","-0,02373812","0,012206077","0,036617948","-0,039478901","-0,02554432",,"-0,031719876"
''731'',"-0,0004","-0,002848115","0,001307686","0,011749347","-0,006326111","0,033026618","-0,020264821",,"-0,000412116"
''732'',"-0,0462","-0,043948897","-0,064003591","0,000313218","-0,067172996","-0,047744749","-0,025945145",,"0,003899836"
''733'',"-0,0753","0,006416174","-0,034018657","-0,058284073","-0,010574791","0,016036138","-0,060108191",,"-0,031766201"
''734'',"-0,0589","0,006238532","-0,023318769","-0,02934319","0,039875542","-0,010844749","-0,041731714",,"-0,004039974"
''735'',"0,011","0,043062201","0,000854133","-0,013544669","0,006750163","-0,043043401","-0,002806468",,"-0,01335919"
''736'',"0,0235","0,008918472","0,01803271","0,011396011","0,01474359","0,028513592","0,001201327",,"-0,00781759"
''737'',"0,0106","-0,031780232","-0,010976069","0,012324835","-0,041127889","0,034078212","-0,018449468",,"0,003030959"
''738'',"0,0186","0,027076601","0,004268493","0,002526103","0,021948433","-0,048254861","0,00015534",,"-0,018522602"
''739'',"-0,0242","-0,001180534","-0,03600933","-0,015042735","-0,014989648","-0,040711848","-0,03",,"-0,002653106"
''740'',"0,0152","-0,004391551","-0,115338753","-0,117834395","-0,008014025","0,004066768","-0,030927835",,"0,013522356"
''741'',"0,0148","0,042108363","0,026950055","0,025026393","0,028309539","0,040309897","0,022078839",,"0,002176279"
''742'',"-0,0069","-0,000968462","-0,010606545","0,009046154","-0,008837971","-0,005505769","-0,039531325",,"-0,022246941"
''743'',"0,0065","0,05359847","-0,00245779","0,01401614","0,032155869","0,03043898","0,020711031",,"0,012087912"
''744'',"0,0011","-0,010998751","-0,002463846","0,096931507","-0,024006488","-0,019865632","-0,024240513",,"0,005681818"
''745'',"-0,032","0,023717747","-0,019995629","0,022705366","0,003877848","-0,015647059","-0,052206614",,"-0,018926742"
''746'',"0,0505","0,024966443","0,051360456","0,001497166","0,041653763","0,082321188","0,058993734",,"-0,038621647"
''747'',"0,0137","0,01193634","0,019413528","-0,02314131","0,009888846","0,085140007","0,004682482",,"0,017049329"
''748'',"0,0428","0,012645914","0,047118644","0,000492126","0,025037369","0,010216052","0,056494966",,"-0,01010333"
''749'',"-0,0073","0,015398217","0,014319809","-0,014590846","0,018341893","0,03704401","-0,005069061",,"-0,042614316"
''750'',"-0,0104","0,03063848","0,010064736","-0,012697343","0,027331763","-0,001602942","-0,005154436",,"0,0011956"
''751'',"0,0339","-0,002757188","0,048682909","-0,004968664","0,000285368","0,042349542","0,021034723",,"-0,009413469"
''752'',"0,0056","-0,013316401","-0,027813713","-0,000508417","-0,021349461","-0,000180628","-0,00149089",,"0,001686747"
''753'',"-0,0328","-0,007862498","0,000184775","-0,023828803","-0,000729182","0,002477477","-0,019724372",,"-0,057594292"
''754'',"-0,0075","-0,010681549","-0,011210762","-0,023500858","0,000145815","-0,002031144","-0,005718824",,"-0,024543081"
''755'',"0,0014","0,023002203","-0,006393381","0,006060249","0,017900616","-0,017591402","-0,003887172",,"0,018703561"
''756'',"-0,0241","-0,003369565","-0,015515348","-0,057491289","-0,012836319","-0,045223236","-0,03921528",,"-0,022262965"
''757'',"0,0142","0,055635393","0,03510065","0,008329734","0,071072487","0,01368436","0,024906575",,"0,001569038"
''758'',"0,02","-0,009882516","-0,002725173","0,006680559","-0,026414051","0,00508786","-0,00010101",,"-0,030450013"
''759'',"0,0048","-0,01047486","-0,000415877","0,013483282","0,00262069","-0,005780621","-0,010802312",,"-0,00678242"
''760'',"-0,0162","0,013094418","-0,03644636","-0,004555394","0,011655647","-0,013786147","-0,01601693",,"-0,009033671"
''761'',"0,0102","0,009421081","0,000956938","-0,003535292","0,002379981","-0,004438869","-0,012967088",,"0,019328859"
''762'',"0,0041","-0,02692092","-0,026875645","0,019073244","-0,02616705","-0,046820546","-0,025032314",,"-0,007028927"
''763'',"-0,009","0,003110039","-0,039744572","-0,051886792","0,002575167","0,002116829","-0,084579439",,"-0,011484824"
''764'',"0,0237","-0,020759765","0,02125","0,046991129","-0,013115216","0,021164282","-0,000163578",,"0,017991407"
''765'',"-0,0343","0,012678288","-0,003814495","0,004237541","0,007766039","0,032550592","-0,023437687",,"-0,001344447"
''766'',"-0,0261","-0,010498221","-0,018765659","-0,041718478","-0,018745545","-0,053552572","-0,009780719",,"0,016657853"
''767'',"0,0149","0,014138863","0,002193878","-0,001868693","0,008690737","-0,004393939","-0,008180756",,"0,051179127"
''768'',"-0,0031","0,002205419","0,015075377","-0,001622161","0,009656427","-0,042160114","0,001482994",,"-0,067202142"
''769'',"0,0061","0,093142857","-0,013238289","-0,027567637","0,072314184","0,038949871","-0,017564258",,"0,000535189"
''770'',"0,0549","0,043802932","0,048910412","0,028101439","0,046779283","0,051619093","0,058485117",,"-0,007277628"
''771'',"0,004","-0,023074534","0,00448344","-0,019631512","0,001359451","-0,025382459","-0,019567799",,"0,008286554"
''772'',"-0,0239","-0,010830325","-0,006697404","-0,013522215","0,001973481","0,02179771","-0,022236248",,"0,015007899"
''773'',"0,0162","0,02792188","0,018248523","-0,006676606","0,054132882","0,028379073","0,02573199",,"-0,00052687"
''774'',"0,0142","0,00276924","-0,020916432","0,003874217","0,010961749","0,012830572","-0,024968486",,"-0,004498545"
''775'',"-0,0123","-0,001249238","-0,019287025","-0,018881579","-0,013329436","-0,017230047","-0,037446873",,"-0,0232873"
''776'',"0,0133","-0,001220256","0,013981912","-0,013874066","0,004713139","-0,024038462","0,035183073",,"-0,010949904"
''777'',"0,0154","-0,008615385","0,01753122","0,016660108","-0,007090536","-0,01157475","0,027788917",,"0,025346852"
''778'',"0,012","0,000276846","0,014064498","0,013203883","0,018858161","-0,036025596","0,042725199",,"0,009513742"
''779'',"-0,0036","-0,011984809","-0,021279683","-0,003246753","-0,014228235","-0,022250837","0,016676289",,"0,001583113"
''780'',"-0,0228","-0,009109757","-0,044292929","-0,009836066","-0,014733728","-0,003929883","-0,047204911",,"-0,034671035"
''781'',"-0,0474","0,025201335","-0,043808319","-0,056826057","0,035167847","-0,072660713","-0,008796828",,"-0,001914661"
''782'',"0,017","-0,012745767","0,050220308","0,053335957","-0,012719704","0,057257896","0,024351727",,"0,034337031"
''783'',"0,0188","0,065577096","0,030532498","-0,004084052","0,081465746","0,054904868","0,036538037",,"-0,021586616"
''784'',"0,0079","0,027641589","0,038953163","0,008555381","-0,01767281","0,040130924","0,016204959",,"0,001616379"
''785'',"-0,0122","-0,056281437","-0,010131474","0,001109009","-0,051306818","0,031471102","0,000173517",,"0,042311662"
''786'',"-0,0301","-0,014431931","0,007993642","-0,01678164",0,"0,002749015","-0,016536214",,"-0,002586653"
''787'',"0,0294","0,010427248","0,00871177","0,030669324","-0,001821494","0,006644821","0,001914528",,"0,039980134"
''788'',"0,0613","-0,022671718","0,0364781","0,019233195","-0,023478008","0,020069575","0,058099285",,"-0,046517672"
''789'',"-0,017","-0,040073728","-0,007875079","0,001888218","-0,043147979","-0,041962916","-0,030898096",,"0,00748001"
''790'',"-0,0024","-0,000795115","-0,010642168","-0,034577066","0,003270943","-0,00354428","-0,032361246",,"0,099000697"
''791'',"0,0016","-0,018133541","0,003850859","-0,014869151","-0,029175238","-0,03709615","-0,030342978",,"-0,025256135"
''792'',"-0,0044","-0,016524029","-0,034154798","-0,001986492","-0,007157657","-0,013082464","0,003465459",,"-0,007683073"
''793'',"0,0052","0,013924503","0,033070581","0,015771637","0,008343192","0,036220249","0,042776923",,"-0,018586451"
''794'',"-0,0084","-0,001918699","0,011641444","-0,017641597","0,011934789","-0,001276656","-0,022682927",,"-0,007887602"
''795'',"0,0074","0,048370625","0,007818747","0,025968992","0,04651572","0,037894641","0,008137233",,"-0,016028049"
''796'',"-0,0237","-0,03134276","-0,02940504","-0,031587365","-0,041099237","-0,058047747","-0,013643051",,"-0,003266332"
''797'',"0,0279","0,02526211","0,030632148","0,015354331","0,024717094","0,042139235","0,029572742",,"0,014119396"
''798'',0,"-0,015063475","0,013426635","0,016774194","-0,000595948","-0,0021253","-0,004585561",,"-0,01815889"
''799'',"0,0101","-0,006292106","0,005696643","0,000580308","-0,015738499","0,013131497","0,00175724",,"0,031746032"
''800'',"0,0019","-0,00466126","-0,012548985","-0,016983607","0,002355215","-0,011437004","-0,01258732",,"0,043894466"
''801'',"0,0142","0,026178336","0,007039175","0,016192504","0,029423832","0,008005856","-0,012635138",,"0,039255271"
''802'',"0,0122","-0,023125616","0,005867779","0,005389798","-0,01054315","0,00816734","0,010238006",,"0,002907627"
''803'',"0,009","0,028732969","0,005274763","-0,002121914","0,031215929","-0,006255137","0,00911927",,"-0,127332325"
''804'',"-0,0025","0,015302708","-0,000302742","-0,017334991","-0,000746526","0,026577778","0,003738399",,"-0,040944882"
''805'',"-0,0105","-0,015791588","-0,015236004","0,015647135","-0,017172897","-0,029983978","-0,012700299",,"-0,020900322"
''806'',"0,0405","-0,010902843","0,035733943","0,028403403","-0,000525977","0,045611429","0,006798854",,"0,011128776"
''807'',"0,0082","-0,002379909","0,030020534","0,023639362","-0,002519334","0,011274298","-0,000940919",,"-0,012610679"
''808'',"-0,005","-0,063403263","-0,01976715","-0,005157488","-0,079160344","-0,043733093","0,022480803",,"-0,006481231"
''809'',"0,0174","-0,013499831","-0,002645392","-0,007422527","-0,003999238","-0,007769549","-0,009740821",,"-0,008716971"
''810'',"0,0052","0,00627159","0,019958848","-0,000371264","0,017953993","0,010164156","-0,018074673",,"-0,006856829"
''811'',"-0,0157","0,036296057","-0,008466135","0,025976374","0,021830599","0,044724179","0,086658767",,"0,011924119"
''812'',"0,0483","0,024836107","0,037238293","0,035348837","0,020428887","0,03238412","0,042184434",,"-0,007921333"
''813'',"-0,0111","-0,001578382","-0,017439733","-0,000814617","-0,00035853","-0,031120065","-3,85E-05",,"-0,014127424"
''814'',"-0,0115","-0,019798474","-0,035311448","0,003941115","-0,020551287","-0,039014831","-0,047684308",,"-0,019774011"
''815'',"0,0123","-0,020768295","0,002016129","0,011232092","-0,032424605","-0,004878267","-0,009480794",,"-0,009409752"
''816'',"0,0025","-0,028526042","-0,025367156","0,001887548","-0,012300829","-0,028255867","0,014199759",,"-0,015638575"
''817'',"0,0431","0,000709268","0,052711028","0,029530946","0,000636943","0,055176312","0,082122936",,"-0,006118881"
''818'',"-0,0177","0,074807825","0,011932116","-0,001334","0,076470588","0,009901416",0,,"-0,002629273"
''819'',"-0,0332","-0,009717928","-0,02584567","-0,002675138","-0,002772371","-0,010835509","0,004124959",,"0,022279349"
''820'',"-0,0259","-0,05044412","-0,064301747","-0,047644071","-0,028327065","-0,05616325","-0,095653222",,"0,009618105"
''821'',"-0,0149","0,024696147","0,010323199","0,015406726","0,028291878","0,024304933","0,01310338",,"-0,010866457"
''822'',"0,0396","-0,003828931","0,0278213","0,002637463","0,008995327","0,056444106","0,043950421",,"-0,00778098"
''823'',"0,0073","-0,079969162","-0,042696927","-0,012363594","-0,083544304","-0,034446536","0,020403617",,"-0,006964597"
''824'',"-0,0228","-0,017398745","-0,035384475","0,000464145","-0,020012912","-0,029144144","-0,001115179",,"0,017953833"
''825'',"-0,0234","0,022377135","0,03977173","-0,037938095","0,040213148","0,051808824","0,00491964",,"-0,021245634"
''826'',"0,0087","0,017633967","0,023951326","0,007767686","0,012965568","-0,030819355","-0,005448527",,"-0,022010708"
''827'',"0,0105","0,000889467","-0,00326699","0,034108617","-0,001040774","-0,013339877","0,038529617",,"-0,032555283"
''828'',"0,0009","-0,019425263","-0,019904424","0,001728409","-0,022984906","-0,010094637","0,014466451",,"0,027188527"
''829'',"0,0107","0,018484288","0,020904876","0,003902439","0,010228118","0,013602418","0,055172643",,"0,014138439"
''830'',"0,0216","0,005886957","-0,009358752","0,015536723","0,010306748","0,011859791","-0,0011",,"-0,025060386"
''831'',"0,0151","0,033767344","0,010800617","0,010841623","0,034703305","0,008319902","0,025119423",,"-0,018137104"
''832'',"0,0021","0,013109222","-0,012102546","0,01567743","0,013552985","0,001609115","-0,014488931",,"-0,016880275"
''833'',"0,0096","-0,012085386","0,05065272","0,023212079","-0,000350631","0,012921228","0,105272473",,"-0,047478716"
''834'',"-0,0004","-0,021263751","0,048919004","0,026264846","-0,029479004","0,007498615","0,009668892",,"-0,025176234"
''835'',"-0,0048","0,076904025","-0,001687002","0,005308353","0,098785513","0,019057968","-0,019962161",,"-0,003706199"
''836'',"-0,0146","-0,018734624","-0,030816516","0,004455728","-0,035830619","-0,039400521","-0,028608642",,"-0,011243612"
''837'',"0,0145","0,033265238","0,037710149","0,014249234","0,0114917","0,030124289","0,038158263",,"-0,028021016"
''838'',"-0,0124","0,010051313","-0,010023191","-0,00420556","0,00480663","0,03528025","-0,034252005",,"-0,019642857"
''839'',"0,0108","0,012518629","-0,025598645","0,004187947","0,055224971","0,016980981","0,009407324",,"0,029462738"
''840'',"0,0019","-0,001851409","-0,002019712","-0,006683805","0,006482394","-0,020676155","0,023949889",,"0,005172414"
''841'',"0,0158","0,01754386","0,053380239","-0,000617347","0,015922429","0,033731332","-0,023671942",,"0,020601148"
''842'',"-0,023","-0,02038617","-0,007046864","-0,009766234","-0,007714065","-0,011197004","-0,027755811",,"-0,000675904"
''843'',"0,0133","0,065306808","0,009912692","-0,011932923","0,073297431","0,103714286","-0,06939608",,"0,000675447"
''844'',"0,0096","-0,080282925","-0,026816474","-0,006774279","-0,06464052","-0,018885776","-0,010336913",,"-0,040773286"
''845'',"0,0507","0,089826125","0,066510744","0,045996163","0,082576921","0,065017692","0,012523575",,"0,020654045"
''846'',"0,0405","0,038972027","0,02712696","0,080928074","0,0375","-0,008128966","0,002541254",,"-0,008680556"
''847'',"-0,0092","-0,004488354","-0,020240125","0,003560364","-0,023853211","0,004133078","-0,019189694",,"0,030955585"
''848'',"0,0264","-0,02535265","0,041711565","0,012465753","-0,007114478","-0,068740189","0,065110063",,"0,043142305"
''849'',"-0,0511","0,036951562","-0,033072393","-0,031656303","0,069909337","-0,016324713","0,046805449",,"0,027247103"
''850'',"-0,0131","0,02759289","-0,024200074","0,039022182","0,033071586","0,008242264","-0,06027332",,"0,015721332"
''851'',"-0,0183","0,02360499","-0,005287093","-0,041882841","0,047752809","-0,040506911","-0,016016016",,"-0,002162496"
''852'',"-0,0406","-0,090649866","-0,007487149","-0,037787567","-0,081048715","-0,022990757","-0,031457643",,"0,011904762"
''853'',"0,0263","0,053368981","0,00426542","0,031432229","0,08097166","-0,004999016","0,063022719",,"0,007573463"
''854'',"0,0146","-0,030437086","0,016739606","0,01558781","-0,024401047","-0,050270784","-0,000999625",,"-0,023248605"
''855'',"-0,0398","-0,023368033","-0,004653208","-0,033473207","-0,047890295","-0,060084144","-0,049023463",,"0,004320988"
''856'',"-0,0271","-0,024666667","-0,057827216","-0,060565758","0,00181106","-0,003518339","-0,051242744",,"-0,017268446"
''857'',"-0,0226","-0,014942205","0,044124185","0,014369265","-0,005888832","0,014519135","0,00914785",,"0,005309182"
''858'',"0,0135","0,034514671","0,034724457","0,039515738","0,014323297","0,042494916","0,036299342",,"0,013858947"
''859'',"0,011","-0,024055749","-0,003733084","0,029331578","-0,011189933","-0,005549992","0,008948801",,"-0,004952027"
''860'',"0,0708","-0,041575937","0,008152948","-0,007196288","-0,033336242","-0,004779874","0,011153914",,"0,015239256"
''861'',"-0,0145","0,017934535","0,023807041","0,001512716","0,03612735","0,024140753","-0,020898126",,"0,029863986"
''862'',"-0,0047","0,044463819","0,027183284","0,031099711","0,009291667","0,003750204","0,034446051",,"-0,06519685"
''863'',"0,0138","-0,047100106","0,019525293","-0,006917862","-0,05374078","-0,058920016","0,007114687",,"-0,049586777"
''864'',"-0,0251","-0,019130688","-0,037273915","0,00225474","-0,001847453","-0,077785532","-0,011278975",,"0,032309661"
''865'',"-0,0385","-0,015410504","-0,022645756","-0,057106722","-0,032800291","-0,00915493","-0,012453159",,"0,007933989"
''866'',"0,0395","0,025770083","0,004759572","0,042344063","0,02627621","0,062623773","0,057268588",,"-0,006066411"
''867'',"0,0228","0,008017118","0,001432815","0,030966461","0,008726157","-0,009776474","-0,002075164",,"-0,023529412"
''868'',"0,0145","-0,00137135","0,018184937","0,037788299","0,007788026","-0,005046896","0,047551919",,"0,040150565"
''869'',"0,0011","0,0021666","-0,018984686","-0,011644257","-0,035315315","-0,010333469","-0,021071688",,"0,003126954"
''870'',"-0,0042","-0,001713405","-0,039165819","0,015359322","-0,016436976","0,000270673","0,005944654",,"-0,070281124"
''871'',"-0,009","-0,027191927","-0,004049174","-0,015108261","-0,003953114","-0,042662277","0,007670238",,"-0,001005025"
''872'',"-0,0081","0,006961841","-0,015634841","-0,008861713","-4,60E-05","-0,00968845","-0,0261972",,"-0,003024194"
''873'',"0,0328","0,008462583","0,030426036","0,025980752","0,023170184","0,088484848","-0,003391261",,"-0,012244898"
''874'',"-0,0197","-0,00941691","-0,018960469","0,014083908","-0,003153153","-0,013335673","-0,015987014",,"-0,020124913"
''875'',"-0,0073","0,004498621","-0,002274562","0,002588804","0,008928571","-0,019499106","-0,002840996",,"0,017723245"
''876'',"0,0128","0,014078462","0,000916322","-0,008129038","-0,002506266","-0,018261305","-0,025221991",,"0,001701259"
''877'',"0,0191","-0,017350295","-0,01923939","0,001964217","-0,002647521","-0,013663851","0,022935992",,"0,050096962"
''878'',"0,0097","0,00460736","0,00464805","-0,006143667","0,000538189","0,005691467","0,003464504",,"0,03553616"
''879'',"-0,0157","-0,019437552","-0,015404946","-0,01134043","-0,009965122","0,009051214","0,014547707",,"-0,016798732"
''880'',"-0,0702","-0,008160105","-0,066954035","-0,010316067","-0,001406151","0,011198561","-0,144150996",,"0,020186335"
''881'',"-0,052","-0,021446172","-0,02354445","-0,036962855","-0,029273075","-0,09214598","-0,141819617",,"-0,071904128"
''882'',"-0,0806","-0,033254754","-0,0037664","-0,048591885","-0,039504975","-0,062689216","-0,033448909",,"-0,025255973"
''883'',"0,0113","0,010512238","-0,016192799","0,005223172","0,018809524","0,019047619","-0,029177162",,"-0,019485038"
''884'',"0,0417","0,014709037","0,052937662","0,038751198","0,016116942","0,027245106","0,026602918",,"-0,037545126"
''885'',"0,0367","0,008507277","0,041391424","0,032715232","0,019342982","0,026380874","0,083483146",,"-0,018756896"
''886'',"-0,0026","-0,018410793","-0,014448404","-0,033350062","-0,020106862","0,024781272","-0,022910122",,"-0,002950941"
''887'',"-0,0163","0,000927414","-0,036995381","-0,065995526","-0,010849481","-0,042395859","-0,023607843",,"-0,002588757"
''888'',"0,005","-0,001889305","0,016007905","-0,008386053","-0,034910517","-0,024546694","0,006641865",,"-0,018455744"
''889'',"-0,0223","-0,040576254","-0,034299497","-0,022771731","-0,022152057","-0,059223197","-0,039144251",,"-0,026285273"
''890'',"-0,0312","-0,064498422","-0,007371716","-0,028634816","-0,033834197","-0,001446558","-0,056495242",,"0,024141833"
''891'',"-0,0167","-0,048225267","-0,021367881","-0,00036129","-0,037634409","-0,020224105","-0,005634045",,"0,010820896"
''892'',"0,0263","0,016690831","0,02212899","0,048472645","0,009373669","0,028618456","0,05558489",,"0,026516527"
''893'',"-0,0526","-0,063640125","-0,06031663","-0,008369237","-0,060611196","-0,046740399","-0,021873573",,"0,073375968"
''894'',"0,0147","0,039868549","0,044943352","0,016893866","0,042511764","0,093871179","-0,021041256",,"0,069235589"
''895'',"0,0282","0,019336332","0,012910123","0,012547474","0,001781665","0,006802381","0,017896906",,"-0,011406844"
''896'',"0,0346","-0,015098681","0,018205304","0,030843778","-0,036195804","-0,004168759","0,060290207",,"0,009416196"
''897'',"-0,0173","-0,019983866","-0,021988449","-0,044326586","-0,006531899","-0,026341564","-0,049675671",,"0,009020218"
''898'',"-0,003","0,024292512","-0,008655126","-0,039870472","0,012620927","-0,027489407","0,012106341",,"-0,043153796"
''899'',"0,0287","-0,009134234","0,005380349","0,043461427","-0,019498923","0,028456749","0,029730049",,"-0,008837971"
''900'',"0,0336","0,010361584","0,028155418","0,030135186","0,035112667","0,056742064","0,035140009",,"-0,021397526"
''901'',"-0,0076","0,007939884","-0,00428179","0,000234643","0,003759603","-0,014127492","-0,004002668",,"-0,022564103"
''902'',"0,0204","-0,02978537","-0,009460121","-0,041495601","-0,025307263","-0,011149271","-0,009019925",,"0,013823331"
''903'',"0,0132","0,015948276","0,010570483","-0,000733676","0,023991276","0,059366075","0,022723428",,"-0,014710913"
''904'',"0,0088","-0,005417118","0,019424774","0,009015559","0,009826153","-0,004231511","0,034006318",,"-0,03579022"
''905'',"0,0089","0,014310124","0,028031993","0,064693082","0,029245283","0,012672918","0,031203827",,"-0,073820396"
''906'',"0,0079","-0,024806654","0,002033846","0,003118362","-0,246651421","-0,006494417","0,035851168",,"-0,014280201"
''907'',"-0,0135","-0,028978979","-0,011646415","-0,031177183","-0,020333333","-0,03012947","-0,024729333",,"-0,014487079"
''908'',"0,0117","0,045127065","0,021797744","0,010285503","0,038769625","0,030561777","0,016123517",,"-0,003536346"
''909'',"-0,0181","-0,015838916","-0,015659351","0,006005868","-0,023815772","-0,050588235","0,019464516",,"0,071167883"
''910'',"0,0287","-0,018354407","0,000269916","-0,015267176","-0,052624309","-0,01457204","-0,001275789",,"0,0129683"
''911'',"0,0064","-0,009885789","0,007576917","0,014721394","0,017639077","-0,037084795","0,00719964",,"-0,004705031"
''912'',"-0,0148","-0,011399788","-0,042444551","0,002516011","-0,002721088","-0,01950886","-0,035355627",,"-0,029433681"
